,Acres Burned,Latitude,Longitude,Incident Start,County,Cause Type,Start Date
614,2940.0,35.77896,-118.89627,2017-07-07T09:18:00Z,Kern,,2017-07-07
615,0.0,41.841,-123.474,2017-06-25T17:00:00Z,Siskiyou,,2017-06-25
616,90.0,37.09773,-120.02027,2017-07-07T10:00:00Z,Madera,,2017-07-07
617,33.0,33.763304,-117.314994,2017-07-07T12:56:00Z,Riverside,,2017-07-07
618,6033.0,39.45352,-121.41222,2017-07-07T14:52:00Z,Butte,,2017-07-07
619,74.0,34.07612,-117.06765,2017-07-07T15:45:00Z,San Bernardino,,2017-07-07
620,58.0,35.346,-120.62825,2017-07-07T16:23:00Z,San Luis Obispo,,2017-07-07
621,36.0,37.65963,-120.34802,2017-07-07T15:50:00Z,Mariposa,,2017-07-07
622,231.0,37.87808,-121.78677,2017-07-08T02:20:00Z,Contra Costa,,2017-07-08
623,10.0,40.48972,-122.38619,2017-07-15T18:10:00Z,Shasta,,2017-07-15
624,18430.0,34.55096,-119.9494,2017-07-08T13:43:00Z,Santa Barbara,,2017-07-08
625,410.0,41.72163,-121.30451,2017-07-13T15:23:00Z,Modoc,,2017-07-13
626,27276.0,41.59,-123.501,2017-07-26T18:00:00Z,Siskiyou,,2017-07-26
627,340.0,35.42433,-120.47322,2017-07-09T13:49:00Z,San Luis Obispo,,2017-07-09
628,370.0,38.02929,-122.25544,2017-07-08T15:26:00Z,Contra Costa,,2017-07-08
629,50.0,39.06308,-121.303,2017-07-08T16:47:00Z,Yuba,,2017-07-08
630,13.0,38.67474,-121.06088,2017-07-12T13:51:00Z,El Dorado,,2017-07-12
631,1816.0,35.86949,-120.57894,2017-07-08T18:30:00Z,"Monterey, San Luis Obispo",,2017-07-08
632,29.0,40.29118,-122.42606,2017-07-08T18:58:00Z,Tehama,,2017-07-08
633,48660.0,35.93273,-120.20014,2017-07-09T15:10:00Z,Kings,,2017-07-09
634,166.0,39.37192,-121.53865,2017-07-10T14:45:00Z,Butte,,2017-07-10
635,747.0,39.439722,-120.027222,2017-07-10T13:02:00Z,Sierra,,2017-07-10
636,70.0,37.25014,-121.68562,2017-07-10T15:54:00Z,Santa Clara,,2017-07-10
637,10.0,39.50475,-121.33785,2017-07-12T13:55:00Z,Butte,,2017-07-12
638,50.0,34.72379,-120.13249,2017-07-17T14:55:00Z,Santa Barbara,,2017-07-17
639,460.0,34.09773,-117.10567,2017-07-14T14:23:00Z,San Bernardino,,2017-07-14
640,400.0,32.84796,-116.85396,2017-07-11T13:45:00Z,San Diego,,2017-07-11
641,83733.0,40.07045,-120.14013,2017-07-11T14:15:00Z,Lassen,,2017-07-11
642,101.0,37.39801,-121.8179,2017-07-11T16:51:00Z,Santa Clara,,2017-07-11
643,59.0,38.18303,-120.85322,2017-07-12T13:10:00Z,Calaveras,,2017-07-12
644,32.0,33.62613,-117.07975,2017-07-13T10:28:00Z,Riverside,,2017-07-13
645,46.0,34.149,-117.189,2017-07-12T15:29:00Z,San Bernardino,,2017-07-12
646,35.0,38.08055,-122.77846,2017-07-12T16:15:00Z,Marin,,2017-07-12
647,10.0,33.77896,-117.24091,2017-07-13T14:14:00Z,Riverside,,2017-07-13
648,40.0,36.66684,-121.74826,2017-07-16T11:17:00Z,Monterey,,2017-07-16
649,900.0,39.30125,-123.28825,2017-07-16T14:51:00Z,Mendocino,,2017-07-16
650,81826.0,37.61757,-120.21321,2017-07-16T15:56:00Z,Mariposa,,2017-07-16
651,20.0,39.13207,-123.10227,2017-07-17T12:37:00Z,Mendocino,,2017-07-17
652,1649.0,35.95911,-120.55579,2017-07-17T13:15:00Z,Fresno,,2017-07-17
653,70.0,39.01224,-122.20127,2017-07-17T13:17:00Z,Colusa,,2017-07-17
654,117.0,38.29113,-120.62177,2017-07-17T12:55:00Z,Calaveras,,2017-07-17
655,15.0,41.45589,-120.56933,2017-07-17T13:38:00Z,Modoc,,2017-07-17
656,40.0,38.86056,-122.62382,2017-07-17T14:44:00Z,Lake,,2017-07-17
657,59.0,36.18815,-118.78928,2017-07-17T15:32:00Z,Tulare,,2017-07-17
658,2312.0,36.05187,-120.05404,2017-08-24T18:13:00Z,Kings,,2017-08-24
659,19.0,40.39799,-123.57562,2017-08-01T10:23:00Z,Humboldt,,2017-08-01
660,1083.0,34.94373,-119.44751,2017-07-18T11:45:00Z,Kern,,2017-07-18
661,180.0,40.47106,-122.43608,2017-07-18T12:39:00Z,Shasta,,2017-07-18
662,72.0,33.75526,-117.25075,2017-07-18T15:34:00Z,Riverside,,2017-07-18
663,58.0,36.64404,-118.99944,2017-07-18T15:50:00Z,Tulare,,2017-07-18
664,0.0,39.75425,-122.17657,2017-07-19T17:30:00Z,Glenn,,2017-07-19
665,2289.0,36.0226,-118.94252,2017-07-30T17:43:00Z,Tulare,,2017-07-30
666,0.0,41.702,-123.508,2017-07-25T12:45:00Z,Siskiyou,,2017-07-25
667,124.0,37.90014,-120.36005,2017-07-30T16:28:00Z,Tuolumne,,2017-07-30
668,135.0,34.792882,-118.851943,2017-07-28T15:25:00Z,Los Angeles,,2017-07-28
669,63.0,33.81976,-117.18552,2017-07-28T18:11:00Z,Riverside,,2017-07-28
670,19.0,37.81827,-120.65764,2017-07-18T22:39:00Z,Stanislaus,,2017-07-18
671,103.0,39.76243,-121.74121,2017-07-19T16:02:00Z,Butte,,2017-07-19
672,4310.0,39.9034,-120.9761,2017-07-29T18:55:00Z,Plumas,,2017-07-29
673,675.0,37.905545,-120.408135,2017-07-29T13:50:00Z,Tuolumne,,2017-07-29
674,47.0,35.06472,-120.5634,2017-07-20T14:43:00Z,San Luis Obispo,,2017-07-20
675,10.0,39.36902,-120.97586,2017-07-21T16:50:00Z,Nevada,,2017-07-21
676,140.0,38.559707,-120.70013,2017-07-26T13:58:00Z,El Dorado,,2017-07-26
677,416.0,36.22265,-119.06598,2017-07-20T19:16:00Z,Tulare,,2017-07-20
678,1268.0,38.5181,-121.104,2017-07-26T14:45:00Z,Sacramento,,2017-07-26
679,51.0,37.44485,-121.84108,2017-07-26T23:19:00Z,Santa Clara,,2017-07-26
680,319.0,41.478,-123.506,2017-07-19T14:00:00Z,Del Norte,,2017-07-19
681,85.0,34.20152,-117.14466,2017-07-22T13:35:00Z,San Bernardino,,2017-07-22
682,255.0,33.34659,-116.66107,2017-07-22T15:00:00Z,San Diego,,2017-07-22
683,20.0,34.139,-117.199,2017-07-22T15:49:00Z,San Bernardino,,2017-07-22
684,13.0,38.69775,-120.73757,2017-07-25T14:13:00Z,El Dorado,,2017-07-25
685,150.0,35.7751,-120.23656,2017-07-24T14:43:00Z,San Luis Obispo,,2017-07-24
686,39.0,39.06522,-121.3519,2017-07-24T14:56:00Z,Yuba,,2017-07-24
687,78.0,36.96607,-121.55552,2017-07-23T16:07:00Z,Santa Clara,,2017-07-23
688,170.0,34.41204,-117.03031,2017-07-23T15:53:00Z,San Bernardino,,2017-07-23
689,57.0,40.1583,-122.3209,2017-07-28T13:24:00Z,Tehama,,2017-07-28
690,15.0,39.16826,-120.95498,2017-07-27T14:49:00Z,Nevada,,2017-07-27
691,20.0,37.65986,-120.31157,2017-08-01T16:33:00Z,Tuolumne,,2017-08-01
692,17.0,40.69259,-122.17384,2017-07-29T17:29:00Z,Shasta,,2017-07-29
693,155.0,41.9808,-121.9741,2017-07-29T16:33:00Z,Siskiyou,,2017-07-29
694,236.0,38.538332,-121.039267,2017-07-30T01:45:00Z,El Dorado,,2017-07-30
695,1350.0,35.543,-118.654,2017-07-30T16:17:00Z,Kern,,2017-07-30
696,11.0,38.70289,-122.90217,2017-07-31T23:17:00Z,Sonoma,,2017-07-31
697,100.0,34.19076,-117.26969,2017-07-31T14:44:00Z,San Bernardino,,2017-07-31
698,200.0,33.689092,-117.396404,2017-07-31T14:22:00Z,Riverside,,2017-07-31
699,32.0,40.79902,-123.39253,2017-08-02T08:30:00Z,Trinity,,2017-08-02
700,70.0,35.4403,-120.2913,2017-08-02T10:33:00Z,San Luis Obispo,,2017-08-02
701,460.0,35.40357,-120.28037,2017-08-02T10:15:00Z,San Luis Obispo,,2017-08-02
702,0.0,41.338,-120.304,2017-07-23T00:00:00Z,Modoc,,2017-07-23
703,85.0,40.11794,-123.76099,2017-08-03T11:58:00Z,Humboldt,,2017-08-03
704,325.0,34.08492,-117.03826,2017-08-03T15:35:00Z,San Bernardino,,2017-08-03
705,10.0,34.23925,-117.85182,2017-08-03T16:21:00Z,Los Angeles,,2017-08-03
706,30.0,40.27582,-123.64281,2017-08-03T16:41:00Z,Humboldt,,2017-08-03
707,62.0,38.94599,-122.81135,2017-08-08T16:40:00Z,Lake,,2017-08-08
708,122.0,34.009026,-117.239099,2017-08-04T14:25:00Z,Riverside,,2017-08-04
709,50.0,35.70639,-118.47307,2017-08-05T13:16:00Z,Kern,,2017-08-05
710,1020.0,39.75371,-120.1397,2017-08-06T15:32:00Z,Plumas,,2017-08-06
711,530.0,41.11989,-120.74968,2017-08-06T15:29:00Z,Lassen,,2017-08-06
712,859.0,39.888,-120.066,2017-08-06T19:52:00Z,Lassen,,2017-08-06
713,92.0,33.57139,-116.8247,2017-08-07T14:14:00Z,Riverside,,2017-08-07
714,82.0,35.86596,-120.64584,2017-08-07T18:08:00Z,Monterey,,2017-08-07
715,4736.0,40.17598,-123.36882,2017-08-07T22:30:00Z,Trinity,,2017-08-07
716,338.0,34.92907,-118.9267,2017-08-10T14:32:00Z,Kern,,2017-08-10
717,100.0,37.14653,-121.68165,2017-08-11T14:55:00Z,Santa Clara,,2017-08-11
718,15.0,39.87983,-122.5415,2017-08-10T17:24:00Z,Tehama,,2017-08-10
719,114.0,38.49336,-122.2483,2017-08-11T12:57:00Z,Napa,,2017-08-11
720,19.0,33.797216,-117.124538,2017-08-13T13:34:00Z,Riverside,,2017-08-13
721,775.0,35.7908,-120.77485,2017-08-11T16:06:00Z,San Luis Obispo,,2017-08-11
722,41.0,41.99279,-122.9401,2017-08-13T12:41:00Z,Siskiyou,,2017-08-13
723,1500.0,33.98212,-117.30819,2017-08-13T16:10:00Z,Riverside,,2017-08-13
724,125.0,37.62823,-120.30046,2017-08-13T16:23:00Z,Mariposa,,2017-08-13
725,8094.0,37.644,-119.618,2017-08-01T08:45:00Z,Mariposa,,2017-08-01
726,7000.0,37.538,-119.598,2017-08-14T14:28:00Z,Mariposa,,2017-08-14
727,600.0,33.95036,-116.88066,2017-08-14T15:45:00Z,Riverside,,2017-08-14
728,17.0,40.92602,-121.5935,2017-08-17T14:15:00Z,Shasta,,2017-08-17
729,168.0,33.87679,-117.00258,2017-08-19T16:31:00Z,Riverside,,2017-08-19
730,867.0,39.1234,-121.32957,2017-08-20T14:44:00Z,Yuba,,2017-08-20
731,191125.0,42.29896,-123.95405,2017-07-12T13:45:00Z,,,2017-07-12
732,186.0,39.9864,-120.89746,2017-08-20T16:26:00Z,Plumas,,2017-08-20
733,78698.0,41.841,-123.474,2017-08-15T07:55:00Z,Siskiyou,,2017-08-15
734,2295.0,36.257,-118.296,2017-08-02T18:00:00Z,Tulare,,2017-08-02
735,200.0,32.65003,-116.42907,2017-08-21T14:00:00Z,San Diego,,2017-08-21
736,3142.0,41.853,-123.676,2017-08-07T17:45:00Z,Siskiyou,,2017-08-07
737,7697.0,41.466,-120.321,2017-08-03T14:00:00Z,Modoc,,2017-08-03
738,200.0,37.72543,-121.90516,2017-08-22T14:00:00Z,Alameda,,2017-08-22
739,31.0,36.099681,-120.443545,2017-08-23T13:28:00Z,Fresno,,2017-08-23
740,62.0,33.20988,-116.46989,2017-08-26T11:30:00Z,San Diego,,2017-08-26
741,157.0,40.80968,-120.48641,2017-08-26T12:35:00Z,Lassen,,2017-08-26
742,40.0,40.29831,-122.70449,2017-08-26T15:03:00Z,Tehama,,2017-08-26
743,111.0,36.93332,-119.43376,2017-08-26T14:31:00Z,Fresno,,2017-08-26
744,44.0,37.56181,-121.56425,2017-08-27T17:45:00Z,Alameda,,2017-08-27
745,18.0,38.26294,-122.71998,2017-08-27T13:30:00Z,Sonoma,,2017-08-27
746,46.0,33.6444,-117.3968,2017-08-27T14:51:00Z,Riverside,,2017-08-27
747,69.0,36.7279,-119.28241,2017-08-27T18:47:00Z,Fresno,,2017-08-27
748,40.0,41.02705,-123.63721,2017-08-28T08:01:00Z,Humboldt,,2017-08-28
749,10.0,38.34421,-120.72274,2017-08-28T17:06:00Z,Amador,,2017-08-28
750,36556.0,36.15356,-118.74103,2017-08-29T08:29:00Z,Tulare,,2017-08-29
751,54.0,41.222,-122.27499,2017-08-28T21:38:00Z,Siskiyou,,2017-08-28
752,4016.0,39.57701,-121.30209,2017-08-29T13:16:00Z,Butte,,2017-08-29
753,12407.0,37.44663,-119.64622,2017-08-29T12:19:00Z,Madera,,2017-08-29
754,6042.0,40.43962,-120.22215,2017-08-29T14:36:00Z,Lassen,,2017-08-29
755,55.0,41.99483,-121.90077,2017-08-29T15:39:00Z,Siskiyou,,2017-08-29
756,8925.0,38.655,-119.55425,2017-08-29T15:15:00Z,Mono,,2017-08-29
757,28.0,41.4844,-120.36659,2017-08-30T11:38:00Z,Modoc,,2017-08-30
758,392.0,39.34292,-121.12004,2017-08-30T15:38:00Z,Nevada,,2017-08-30
759,27.0,41.64469,-120.31814,2017-08-30T14:50:00Z,Modoc,,2017-08-30
760,102.0,36.36113,-120.32685,2017-08-30T16:51:00Z,Fresno,,2017-08-30
761,34.0,40.03697,-123.64214,2017-08-31T13:57:00Z,Humboldt,,2017-08-31
762,21846.0,40.76025,-123.10003,2017-08-30T18:00:00Z,Trinity,,2017-08-30
763,30.0,34.52055,-118.62882,2017-08-31T16:32:00Z,Los Angeles,,2017-08-31
764,130.0,32.6001,-116.76997,2017-09-01T04:20:00Z,San Diego,,2017-09-01
765,5247.0,38.329,-119.782,2017-07-31T13:44:00Z,Stanislaus,,2017-07-31
766,34.0,33.73547,-117.33364,2017-09-10T13:49:00Z,Riverside,,2017-09-10
767,1749.0,38.12,-119.941,2017-09-03T16:23:00Z,Stanislaus,,2017-09-03
768,25.0,40.71923,-122.02525,2017-09-01T11:21:00Z,Shasta,,2017-09-01
769,1319.0,35.76,-118.406,2017-09-01T14:37:00Z,Kern,,2017-09-01
770,7194.0,34.22957,-118.2674,2017-09-01T13:26:00Z,Los Angeles,,2017-09-01
771,1037.0,37.21616,-119.48067,2017-09-03T13:06:00Z,Madera,,2017-09-03
772,100.0,36.09486,-120.52189,2017-09-03T09:23:00Z,Fresno,,2017-09-03
773,3800.0,33.97471,-117.09984,2017-09-02T13:33:00Z,Riverside,,2017-09-02
774,120.0,35.31886,-120.50886,2017-09-03T16:59:00Z,San Luis Obispo,,2017-09-03
775,21.0,39.01748,-122.49327,2017-09-05T14:55:00Z,Lake,,2017-09-05
776,79.0,40.13278,-120.9204,2017-09-03T20:32:00Z,Plumas,,2017-09-03
777,100.0,36.99092,-121.59899,2017-09-03T19:17:00Z,Santa Clara,,2017-09-03
778,680.0,37.37397,-119.83556,2017-09-03T13:10:00Z,Mariposa,,2017-09-03
779,18618.0,40.69573,-119.93499,2017-08-30T08:30:00Z,Lassen,,2017-08-30
780,25.0,35.76343,-121.04445,2017-09-23T15:40:00Z,San Luis Obispo,,2017-09-23
781,54.0,41.222,-122.292,2017-08-28T22:00:00Z,Siskiyou,,2017-08-28
782,32.0,40.804,-123.375,2017-08-02T11:13:00Z,Trinity,,2017-08-02
783,39.0,37.896778,-120.504134,2017-09-19T00:22:00Z,Tuolumne,,2017-09-19
784,25.0,32.59252,-116.61609,2017-09-07T15:41:00Z,San Diego,,2017-09-07
785,0.0,37.73596,-119.78256,2017-09-07T15:00:00Z,Mariposa,,2017-09-07
786,74.0,35.5956,-120.56068,2017-09-26T16:45:00Z,San Luis Obispo,,2017-09-26
787,43.0,36.17297,-120.87609,2017-09-11T15:11:00Z,Monterey,,2017-09-11
788,2575.0,39.75312,-120.75485,2017-09-05T18:38:00Z,Plumas,,2017-09-05
789,10.0,37.10067,-119.32109,2017-09-11T10:00:00Z,Fresno,,2017-09-11
790,200.0,39.44543,-122.85194,2017-09-12T14:36:00Z,Lake,,2017-09-12
791,143.0,40.07613,-121.56858,2017-09-28T14:46:00Z,Butte,,2017-09-28
792,39715.0,42.039,-123.218,2017-08-14T14:00:00Z,Siskiyou,,2017-08-14
793,50.0,37.41591,-122.3001,2017-09-11T19:41:00Z,San Mateo,,2017-09-11
794,900.0,40.98352,-121.81623,2017-09-11T06:58:00Z,Shasta,,2017-09-11
795,40.0,41.98128,-124.01168,2017-09-12T12:45:00Z,Del Norte,,2017-09-12
796,12.0,39.44257,-121.60683,2017-09-12T17:24:00Z,Butte,,2017-09-12
797,58.0,39.42604,-123.03344,2017-09-12T16:08:00Z,Lake,,2017-09-12
798,13417.0,40.2275,-123.03583,2017-09-12T17:42:00Z,Trinity,,2017-09-12
799,136.0,38.5758,-120.915,2017-09-17T15:18:00Z,El Dorado,,2017-09-17
800,483.0,37.14624,-120.015509,2017-09-18T16:04:00Z,Madera,,2017-09-18
801,146.0,39.02482,-123.1362,2017-09-19T13:02:00Z,Mendocino,,2017-09-19
802,155.0,37.63358,-121.49925,2017-09-19T14:05:00Z,Alameda,,2017-09-19
803,237.0,36.24653,-120.31598,2017-09-19T19:47:00Z,Fresno,,2017-09-19
804,48.0,36.94652,-120.90462,2017-09-20T21:07:00Z,Madera,,2017-09-20
805,245.0,35.12269,-120.39387,2017-09-20T13:41:00Z,San Luis Obispo,,2017-09-20
806,10.0,37.76888,-120.15846,2017-09-20T14:53:00Z,Mariposa,,2017-09-20
807,28.0,39.8255,-121.7127,2017-09-25T11:03:00Z,Butte,,2017-09-25
808,55.0,38.4446,-122.0041,2017-09-23T11:05:00Z,Solano,,2017-09-23
809,26.0,39.03168,-121.40947,2017-09-26T15:20:00Z,Yuba,,2017-09-26
810,22.0,37.77982,-122.169,2017-09-26T12:22:00Z,Alameda,,2017-09-26
811,105.0,35.3024,-120.65279,2017-09-26T15:30:00Z,San Luis Obispo,,2017-09-26
812,2662.0,33.8668,-117.68598,2017-09-25T13:03:00Z,Orange,,2017-09-25
813,18900.0,36.27138,-118.48555,2017-09-27T14:00:00Z,Tulare,,2017-09-27
814,444.0,34.67403,-120.4393,2017-09-29T14:42:00Z,Santa Barbara,,2017-09-29
815,40.0,35.59302,-118.46734,2017-09-29T15:58:00Z,Kern,,2017-09-29
816,35.0,33.74925,-117.10301,2017-09-29T18:01:00Z,Riverside,,2017-09-29
817,100.0,38.43658,-121.97233,2017-10-02T09:37:00Z,Solano,,2017-10-02
818,17.0,37.41231,-119.87465,2017-10-03T11:44:00Z,Mariposa,,2017-10-03
819,20.0,40.20077,-122.24731,2017-10-03T16:22:00Z,Tehama,,2017-10-03
820,87.0,39.15016,-122.576,2017-10-06T14:38:00Z,Lake,,2017-10-06
821,40.0,40.70627,-122.24199,2017-10-08T04:53:00Z,Shasta,,2017-10-08
822,20.0,38.51937,-123.24713,2017-10-07T20:00:00Z,Sonoma,,2017-10-07
823,10.0,40.24789,-122.255,2017-10-08T12:15:00Z,Tehama,,2017-10-08
824,20.0,40.88516,-123.96844,2017-10-08T16:40:00Z,Humboldt,,2017-10-08
825,8500.0,39.62496,-121.52966,2017-10-08T21:45:00Z,Butte,,2017-10-08
826,51624.0,38.39206,-122.24367,2017-10-09T21:52:00Z,"Napa, Solano",Wildfire,2017-10-09
827,36807.0,38.60895,-122.62879,2017-10-08T21:45:00Z,"Napa, Sonoma",Wildfire,2017-10-08
828,44573.0,38.4041,-122.5209,2017-10-09T22:00:00Z,"Napa, Sonoma",Wildfire,2017-10-09
829,8283.0,38.31802,-122.39052,2017-10-08T23:48:00Z,Napa,,2017-10-08
830,6151.0,39.39455,-121.40613,2017-10-09T00:57:00Z,Butte,,2017-10-09
831,9989.0,39.32198,-121.4021,2017-10-08T23:03:00Z,Yuba,Wildfire,2017-10-08
832,76.0,39.19325,-121.08406,2017-10-09T00:00:00Z,Nevada,,2017-10-09
833,36523.0,39.24873,-123.16635,2017-10-08T23:36:00Z,Mendocino,Wildfire,2017-10-08
834,130.0,38.40234,-120.52953,2017-10-09T01:10:00Z,Calaveras,,2017-10-09
835,1660.0,38.14242,-122.47301,2017-10-09T14:00:00Z,Sonoma,,2017-10-09
836,45.0,35.28738,-120.44448,2017-10-09T14:30:00Z,San Luis Obispo,,2017-10-09
837,50.0,35.21556,-118.56578,2017-10-26T11:55:00Z,Kern,,2017-10-26
838,2207.0,39.01387,-122.64543,2017-10-09T23:59:00Z,Lake,,2017-10-09
839,821.0,39.24549,-121.12792,2017-10-08T00:01:00Z,Nevada,Wildfire,2017-10-08
840,150.0,39.74679,-121.67261,2017-10-09T15:05:00Z,Butte,,2017-10-09
841,9217.0,33.87041,-117.70975,2017-10-09T09:51:00Z,Orange,,2017-10-09
842,866.0,33.60247,-117.34192,2017-10-26T12:34:00Z,Riverside,,2017-10-26
843,194.0,40.02261,-121.91425,2017-10-26T20:00:00Z,Tehama,,2017-10-26
844,58.0,36.7528,-119.2288,2017-10-11T15:59:00Z,Fresno,,2017-10-11
845,17357.0,38.76549,-122.90939,2017-10-09T08:30:00Z,Sonoma,,2017-10-09
846,391.0,37.18356,-122.07012,2017-10-16T22:30:00Z,Santa Cruz,,2017-10-16
847,50.0,34.22551,-118.05545,2017-10-17T03:43:00Z,Los Angeles,,2017-10-17
848,148.0,40.46836,-123.51619,2017-10-14T16:00:00Z,Trinity,,2017-10-14
849,183.0,35.19008,-118.76152,2017-10-12T10:42:00Z,Kern,,2017-10-12
850,25.0,33.18716,-116.50897,2017-10-15T14:05:00Z,San Diego,,2017-10-15
851,19.0,39.06414,-121.13737,2017-10-10T12:30:00Z,Nevada,,2017-10-10
852,29.0,38.77921,-120.46234,2017-10-10T15:36:00Z,El Dorado,,2017-10-10
853,23.0,33.50488,-117.02132,2017-10-10T14:57:00Z,Riverside,,2017-10-10
854,34.0,34.21829,-117.40625,2017-12-05T13:28:00Z,San Bernardino,,2017-12-05
855,260.0,34.16564,-117.33334,2017-12-05T13:35:00Z,San Bernardino,,2017-12-05
856,50.0,33.8826,-117.00589,2017-10-23T10:31:00Z,Riverside,,2017-10-23
857,40.0,34.13534,-117.4982,2017-10-24T10:27:00Z,San Bernardino,,2017-10-24
858,184.0,35.3091,-118.701,2017-10-15T17:11:00Z,Kern,,2017-10-15
859,73.0,35.78616,-120.96514,2017-10-13T12:14:00Z,San Luis Obispo,,2017-10-13
860,426.0,38.848,-120.287,2017-10-13T13:16:00Z,El Dorado,,2017-10-13
861,100.0,39.0199,-122.57487,2017-10-14T05:00:00Z,Lake,,2017-10-14
862,100.0,38.46123,-122.58152,2017-10-14T20:35:00Z,Sonoma,,2017-10-14
863,0.0,38.36685,-122.64001,2017-10-09T01:30:00Z,Sonoma,,2017-10-09
864,31.0,36.5858,-121.80377,2017-10-15T14:55:00Z,Monterey,,2017-10-15
865,116.0,37.7393,-121.85663,2017-10-17T14:00:00Z,Alameda,,2017-10-17
866,1088.0,33.402411,-117.402445,2017-10-17T10:19:00Z,San Diego,,2017-10-17
867,13.0,37.89532,-120.84748,2017-10-18T12:53:00Z,Stanislaus,,2017-10-18
868,6049.0,34.45283,-118.58188,2017-12-05T11:31:00Z,Los Angeles,,2017-12-05
869,15619.0,34.31283,-118.35863,2017-12-05T03:44:00Z,Los Angeles,,2017-12-05
870,281893.0,34.41521,-119.09124,2017-12-04T18:28:00Z,"Santa Barbara, Ventura",Wildfire,2017-12-04
871,40.0,33.96514,-117.4764,2017-12-04T12:26:00Z,Riverside,,2017-12-04
872,43.0,39.81517,-122.28165,2017-11-02T14:40:00Z,Tehama,,2017-11-02
873,370.0,38.46111,-119.48284,2017-11-13T11:28:00Z,Mono,,2017-11-13
874,81.0,33.38613,-117.46709,2017-10-13T15:40:00Z,San Diego,,2017-10-13
875,40.0,33.90327,-116.50151,2017-11-14T16:11:00Z,Riverside,,2017-11-14
876,86.0,34.34949,-119.30918,2017-10-24T14:44:00Z,Ventura,,2017-10-24
877,21.0,35.41112,-120.00353,2017-10-20T12:13:00Z,San Luis Obispo,,2017-10-20
878,47.0,36.38109,-121.00391,2017-11-25T16:46:00Z,San Benito,,2017-11-25
879,100.0,32.64962,-116.37345,2017-10-21T13:04:00Z,San Diego,,2017-10-21
880,99.0,34.035344,-116.940661,2017-11-29T12:19:00Z,San Bernardino,,2017-11-29
881,4088.0,33.3237,-117.163,2017-12-07T11:15:00Z,San Diego,,2017-12-07
882,300.0,33.59257,-117.14979,2017-12-07T13:14:00Z,Riverside,,2017-12-07
883,19.0,33.88994,-116.91023,2017-12-13T15:27:00Z,Riverside,,2017-12-13
884,422.0,34.09454,-118.48178,2017-12-06T06:31:00Z,Los Angeles,,2017-12-06
885,14.0,34.71796,-120.27077,2017-12-16T12:21:00Z,Santa Barbara,Wildfire,2017-12-16
886,14.0,34.605358,-120.414875,2017-12-14T12:59:00Z,Santa Barbara,Wildfire,2017-12-14
887,45.0,33.9885,-117.38417,2017-12-21T11:16:00Z,Riverside,Wildfire,2017-12-21
888,80.0,38.869036,-119.61865,2017-12-28T20:51:00Z,El Dorado,Wildfire,2017-12-28
889,30.0,35.92436,-119.94083,2018-04-12T14:30:00Z,Fresno,,2018-04-12
890,50.0,35.96689,-121.28185,2018-02-07T15:53:00Z,Monterey,,2018-02-07
891,2070.0,37.40208,-118.50235,2018-02-18T14:12:00Z,Inyo,,2018-02-18
892,12.0,37.73835,-121.6039,2018-05-14T13:06:00Z,Alameda,,2018-05-14
893,1261.0,33.62924,-117.05992,2018-05-17T14:19:00Z,Riverside,,2018-05-17
894,15.0,33.711263,-116.164058,2018-04-15T04:38:00Z,Riverside,,2018-04-15
895,258.0,34.0232,-119.76576,2018-03-27T14:45:00Z,Santa Barbara,,2018-03-27
896,11.0,40.4635,-121.77419,2018-03-27T16:20:00Z,Shasta,,2018-03-27
897,21.0,33.86439,-117.48144,2018-04-09T18:18:00Z,Riverside,,2018-04-09
898,12.0,33.12213,-116.58759,2018-05-10T20:41:00Z,San Diego,,2018-05-10
899,127.0,41.65935,-122.48556,2018-05-09T18:11:00Z,Siskiyou,,2018-05-09
900,18.0,33.88744,-117.16232,2018-04-22T13:35:00Z,Riverside,,2018-04-22
901,20.0,39.89075,-120.18499,2018-04-26T15:00:00Z,Plumas,,2018-04-26
902,60.0,34.74245,-120.18236,2018-05-17T12:53:00Z,Santa Barbara,,2018-05-17
903,18.0,33.40178,-117.27467,2018-05-09T22:00:00Z,San Diego,,2018-05-09
904,300.0,33.389425,-117.502405,2018-05-04T11:44:00Z,San Diego,,2018-05-04
905,1756.0,36.85156,-120.77206,2018-05-02T16:00:00Z,Merced,,2018-05-02
906,70.0,33.504964,-117.148204,2018-05-04T14:48:00Z,Riverside,,2018-05-04
907,15.0,33.467999,-117.003829,2018-05-04T18:53:00Z,Riverside,,2018-05-04
908,1065.0,36.71537,-118.08449,2018-04-19T10:28:00Z,Inyo,,2018-04-19
909,0.0,40.70258,-123.55012,2018-04-24T16:59:00Z,Humboldt,,2018-04-24
910,73.0,33.67815,-117.32281,2018-04-28T14:26:00Z,Riverside,,2018-04-28
911,26.0,35.826333,-118.9821,2018-05-18T11:00:00Z,Tulare,,2018-05-18
912,103.0,40.31759,-122.21032,2018-05-18T16:37:00Z,Tehama,,2018-05-18
913,27.0,41.791859,-122.513883,2018-05-19T13:04:00Z,Siskiyou,,2018-05-19
914,88.0,37.056944,-121.01638,2018-05-20T13:07:00Z,Merced,,2018-05-20
915,12.0,38.16303,-122.23059,2018-05-21T11:56:00Z,Napa,,2018-05-21
916,59.0,33.35505,-117.03134,2018-05-22T14:13:00Z,San Diego,,2018-05-22
917,56.0,37.0979,-119.75307,2018-05-23T14:30:00Z,Madera,,2018-05-23
